,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
464,464,401012768,2018,8,regular,2018-10-19T01:00:00.000Z,False,True,False,True,42946,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,13,"[3, 0, 3, 7]",0.3435551822900412,1616.0,1609.0,24,Stanford,fbs,Pac-12,20,"[0, 6, 14, 0]",0.6564448177099589,1694.0,1701.0,5.64151556399999,https://www.youtube.com/watch?v=6SfMS6ByW44,,-7,True
466,466,401022539,2018,8,regular,2018-10-20T02:00:00.000Z,False,True,False,True,17881,3914,Sam Boyd Stadium,2439,UNLV,fbs,Mountain West,35,"[7, 14, 7, 7]",0.0158250915004385,1215.0,1225.0,2005,Air Force,fbs,Mountain West,41,"[3, 17, 21, 0]",0.9841749084995616,1511.0,1501.0,5.0791155769,https://www.youtube.com/watch?v=YfJTJ71WcKE,,-6,True
467,467,401019510,2018,8,regular,2018-10-20T16:00:00.000Z,False,True,False,True,33026,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,24,"[10, 0, 0, 7, 7]",0.7666575678707426,1650.0,1651.0,2132,Cincinnati,fbs,American Athletic,17,"[7, 3, 7, 0, 0]",0.2333424321292574,1501.0,1500.0,8.5352290713,https://www.youtube.com/watch?v=D52ctQravE4,,7,True
470,470,401012846,2018,8,regular,2018-10-20T16:00:00.000Z,False,True,False,True,32514,3754,High Point Solutions Stadium,164,Rutgers,fbs,Big Ten,15,"[0, 12, 3, 0]",0.0234085271214414,1036.0,1064.0,77,Northwestern,fbs,Big Ten,18,"[7, 0, 3, 8]",0.9765914728785584,1645.0,1617.0,6.7457584737,https://www.youtube.com/watch?v=pr1DdqBAVqk,,-3,True
471,471,401013371,2018,8,regular,2018-10-20T16:00:00.000Z,False,True,False,False,38016,3841,Michie Stadium,349,Army,fbs,FBS Independents,31,"[7, 7, 7, 0, 3, 7]",0.1869361605970202,1692.0,1684.0,193,Miami (OH),fbs,Mid-American,30,"[0, 7, 0, 14, 3, 6]",0.8130638394029798,1404.0,1412.0,6.3071578189,https://www.youtube.com/watch?v=GWOn8gCmxzI,,1,True
477,477,401013152,2018,8,regular,2018-10-20T16:20:00.000Z,False,True,False,True,35210,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,40,"[0, 13, 7, 7, 13]",0.8497142702257826,1505.0,1504.0,153,North Carolina,fbs,ACC,37,"[7, 0, 17, 3, 10]",0.1502857297742174,1336.0,1337.0,10.2853961526999,https://www.youtube.com/watch?v=eJPABEXXHs8,,3,True
479,479,401013453,2018,8,regular,2018-10-20T18:00:00.000Z,False,True,False,False,16502,3992,Williams Stadium (VA),2335,Liberty,fbs,FBS Independents,48,"[7, 13, 14, 14]",0.8100713358133053,,,304,Idaho State,fcs,Big Sky,41,"[0, 17, 14, 10]",0.1899286641866947,,,7.71502618149999,https://www.youtube.com/watch?v=yuXKgHgrM4o,,7,True
481,481,401022540,2018,8,regular,2018-10-20T18:30:00.000Z,False,True,False,True,18378,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,16,"[3, 0, 10, 3]",0.635522612363791,1395.0,1401.0,328,Utah State,fbs,Mountain West,24,"[7, 3, 14, 0]",0.3644773876362089,1674.0,1668.0,3.15519344089999,https://www.youtube.com/watch?v=-y8GiewR-8o,,-8,True
485,485,401015019,2018,8,regular,2018-10-20T19:00:00.000Z,False,True,False,True,13102,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,21,"[0, 14, 0, 7]",0.1425281533516543,1340.0,1341.0,2429,Charlotte,fbs,Conference USA,13,"[6, 0, 0, 7]",0.8574718466483456,1154.0,1153.0,3.142734343,https://www.youtube.com/watch?v=aD-LWoKdqiA,,8,True
489,489,401020761,2018,8,regular,2018-10-20T19:30:00.000Z,False,True,False,True,18774,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,23,"[3, 7, 7, 0, 6]",0.8660037206314951,997.0,1006.0,2006,Akron,fbs,Mid-American,24,"[7, 3, 7, 0, 7]",0.1339962793685049,1225.0,1216.0,9.7527604401,,,-1,True
490,490,401015022,2018,8,regular,2018-10-20T19:30:00.000Z,False,True,False,True,18972,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,31,"[14, 3, 7, 7]",0.6634534594093633,1501.0,1487.0,2638,UTEP,fbs,Conference USA,24,"[7, 0, 14, 3]",0.3365465405906367,1035.0,1049.0,3.34374502979999,https://www.youtube.com/watch?v=ZACtf5aZaQA,,7,True
491,491,401012857,2018,8,regular,2018-10-20T19:30:00.000Z,False,True,False,True,41553,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,28,"[14, 0, 7, 7]",0.3317236577274075,1489.0,1514.0,213,Penn State,fbs,Big Ten,33,"[7, 10, 9, 7]",0.6682763422725925,2034.0,2009.0,5.4363624152,https://www.youtube.com/watch?v=zUWaU4IuP50,,-5,True
495,495,401019513,2018,8,regular,2018-10-20T19:30:00.000Z,False,True,False,True,13987,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,23,"[2, 7, 7, 7]",0.9312350259948132,1384.0,1370.0,2567,SMU,fbs,American Athletic,27,"[0, 7, 7, 13]",0.0687649740051867,1274.0,1288.0,9.50445576059999,https://www.youtube.com/watch?v=0kjB34DNC7k,,-4,True
504,504,401019511,2018,8,regular,2018-10-20T23:00:00.000Z,False,True,False,True,42127,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,38,"[0, 7, 17, 14]",0.886371592442308,1628.0,1603.0,41,UConn,fbs,American Athletic,30,"[7, 0, 7, 16]",0.1136284075576919,947.0,972.0,2.73688779249999,https://www.youtube.com/watch?v=hqFPxL4N5BA,,8,True
506,506,401021678,2018,8,regular,2018-10-20T23:00:00.000Z,False,True,False,True,13235,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,20,"[7, 10, 3, 0]",0.9295406879589796,1136.0,1139.0,326,Texas State,fbs,Sun Belt,14,"[7, 0, 0, 7]",0.0704593120410204,1058.0,1055.0,4.5260014459,https://www.youtube.com/watch?v=UyHfRyeejzM,,6,True
507,507,401015024,2018,8,regular,2018-10-20T23:30:00.000Z,False,True,False,True,13269,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,34,"[7, 17, 3, 7]",0.2918901964763947,1282.0,1272.0,295,Old Dominion,fbs,Conference USA,37,"[14, 3, 2, 18]",0.7081098035236053,1192.0,1202.0,7.4426750833,https://www.youtube.com/watch?v=ptjomEMRkDA,,-3,True
511,511,401015023,2018,8,regular,2018-10-20T23:30:00.000Z,False,True,False,True,28014,3803,Legion Field,5,UAB,fbs,Conference USA,29,"[3, 7, 9, 10]",0.9646373033566008,1501.0,1520.0,249,North Texas,fbs,Conference USA,21,"[7, 14, 0, 0]",0.0353626966433991,1606.0,1587.0,6.49124592629999,https://www.youtube.com/watch?v=QkKrhXDi4ng,,8,True
512,512,401012314,2018,8,regular,2018-10-20T23:30:00.000Z,False,True,False,True,54269,3683,Kroger Field,96,Kentucky,fbs,SEC,14,"[0, 7, 0, 7]",0.7742772851294882,1623.0,1625.0,238,Vanderbilt,fbs,SEC,7,"[7, 0, 0, 0]",0.2257227148705117,1479.0,1477.0,5.702876224,https://www.youtube.com/watch?v=nBdy0K_ocn8,,7,True
515,515,401022543,2018,8,regular,2018-10-21T02:30:00.000Z,False,True,False,True,30451,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,16,"[0, 10, 3, 3]",0.8882209553552238,1594.0,1588.0,23,San José State,fbs,Mountain West,13,"[6, 0, 7, 0]",0.1117790446447761,978.0,984.0,6.68840536509999,https://www.youtube.com/watch?v=TzPi07q-h9Q,,3,True
516,516,401012769,2018,8,regular,2018-10-21T02:30:00.000Z,False,True,False,True,54686,1056,Rose Bowl,26,UCLA,fbs,Pac-12,31,"[7, 10, 7, 7]",0.4594482222246004,1441.0,1441.0,12,Arizona,fbs,Pac-12,30,"[0, 7, 13, 10]",0.5405517777753995,1418.0,1418.0,7.15655095889999,https://www.youtube.com/watch?v=kjJKvIdlzYw,,1,True
524,524,401015028,2018,9,regular,2018-10-26T22:30:00.000Z,False,True,False,True,14948,3715,FAU Stadium,2226,Florida Atlantic,fbs,Conference USA,13,"[10, 0, 3, 0]",0.3461119725250899,1454.0,1441.0,2348,Louisiana Tech,fbs,Conference USA,21,"[0, 14, 0, 7]",0.6538880274749101,1487.0,1500.0,6.8127395355,https://www.youtube.com/watch?v=YSns70ZFgJ8,,-8,True
526,526,401012858,2018,9,regular,2018-10-27T00:00:00.000Z,False,True,False,True,33273,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,38,"[7, 14, 10, 7]",0.9902555107945488,1418.0,1433.0,84,Indiana,fbs,Big Ten,31,"[6, 3, 0, 22]",0.0097444892054512,1514.0,1499.0,4.9835049701,https://www.youtube.com/watch?v=6zW27k693Xk,,7,True
530,530,401013364,2018,9,regular,2018-10-27T16:00:00.000Z,False,True,False,False,24150,3892,Pratt & Whitney Stadium,41,UConn,fbs,American Athletic,17,"[7, 0, 7, 3]",0.0235396295370849,972.0,977.0,113,Massachusetts,fbs,FBS Independents,22,"[3, 0, 6, 13]",0.976460370462915,1177.0,1172.0,5.51915472799999,,,-5,True
535,535,401020768,2018,9,regular,2018-10-27T16:00:00.000Z,False,True,False,True,17582,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,17,"[7, 10, 0, 0]",0.9933841410257253,1216.0,1226.0,2117,Central Michigan,fbs,Mid-American,10,"[0, 0, 10, 0]",0.0066158589742747,1230.0,1220.0,5.2601965381,,,7,True
540,540,401021682,2018,9,regular,2018-10-27T18:00:00.000Z,False,True,False,True,15648,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,34,"[7, 6, 21, 0]",0.3056510229828225,1251.0,1244.0,324,Coastal Carolina,fbs,Sun Belt,37,"[17, 3, 7, 10]",0.6943489770171775,1204.0,1211.0,7.2508542543,,,-3,True
541,541,401015026,2018,9,regular,2018-10-27T18:00:00.000Z,False,True,False,True,8687,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,20,"[14, 0, 3, 3]",0.9597277833526554,1153.0,1157.0,2572,Southern Miss,fbs,Conference USA,17,"[0, 0, 3, 14]",0.0402722166473445,1401.0,1397.0,4.8995630735,https://www.youtube.com/watch?v=sDdUWHXU-2U,,3,True
542,542,401013053,2018,9,regular,2018-10-27T19:00:00.000Z,False,True,False,True,15069,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,27,"[7, 0, 10, 10]",0.239925172630055,1278.0,1289.0,2628,TCU,fbs,Big 12,26,"[0, 10, 7, 9]",0.7600748273699449,1671.0,1660.0,8.0615453124,https://www.youtube.com/watch?v=EERwn6vEqIE,,1,True
543,543,401012777,2018,9,regular,2018-10-27T19:00:00.000Z,False,True,False,True,48050,3726,Folsom Field,38,Colorado,fbs,Pac-12,34,"[7, 17, 7, 3, 0]",0.3557935185509054,1589.0,1527.0,204,Oregon State,fbs,Pac-12,41,"[0, 3, 7, 24, 7]",0.6442064814490946,1048.0,1110.0,3.4820160749,https://www.youtube.com/watch?v=gkMlS_chdYk,,-7,True
546,546,401012868,2018,9,regular,2018-10-27T19:30:00.000Z,False,True,False,True,105244,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,30,"[7, 10, 10, 3]",0.9898248851118736,2009.0,2008.0,2294,Iowa,fbs,Big Ten,24,"[12, 5, 0, 7]",0.0101751148881263,1831.0,1832.0,6.669160843,https://www.youtube.com/watch?v=0o-5TdA-Gq0,,6,True
551,551,401019514,2018,9,regular,2018-10-27T19:30:00.000Z,False,True,False,True,16121,3735,Gerald J. Ford Stadium,2567,SMU,fbs,American Athletic,20,"[7, 0, 7, 6, 0]",0.2446231372455077,1288.0,1292.0,2132,Cincinnati,fbs,American Athletic,26,"[7, 0, 10, 3, 6]",0.7553768627544923,1500.0,1496.0,9.02426023769999,https://www.youtube.com/watch?v=idDeNikm5n4,,-6,True
552,552,401016409,2018,9,regular,2018-10-27T19:30:00.000Z,False,True,False,False,51084,3801,LaVell Edwards Stadium,252,BYU,fbs,FBS Independents,6,"[3, 0, 3, 0]",0.4703259370231963,1440.0,1438.0,2459,Northern Illinois,fbs,Mid-American,7,"[0, 0, 7, 0]",0.5296740629768038,1428.0,1430.0,9.23069512829999,https://www.youtube.com/watch?v=7ogPcCXE5XY,,-1,True
553,553,401012776,2018,9,regular,2018-10-27T19:30:00.000Z,False,True,False,True,47406,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,35,"[7, 7, 14, 7]",0.8680557380567054,1637.0,1631.0,9,Arizona State,fbs,Pac-12,38,"[14, 10, 7, 7]",0.1319442619432945,1609.0,1615.0,6.5141036734,https://www.youtube.com/watch?v=NUb9oY76WNY,,-3,True
555,555,401012322,2018,9,regular,2018-10-27T20:00:00.000Z,False,True,False,True,53397,3838,Memorial Stadium,142,Missouri,fbs,SEC,14,"[0, 14, 0, 0]",0.8949302346402082,1744.0,1734.0,96,Kentucky,fbs,SEC,15,"[3, 0, 0, 12]",0.1050697653597918,1625.0,1635.0,4.4898110256,https://www.youtube.com/watch?v=7MEHWAckEpM,,-1,True
557,557,401012778,2018,9,regular,2018-10-27T22:30:00.000Z,False,True,False,True,39138,3831,California Memorial Stadium,25,California,fbs,Pac-12,12,"[3, 3, 6, 0]",0.5617124712745774,1516.0,1521.0,264,Washington,fbs,Pac-12,10,"[7, 0, 0, 3]",0.4382875287254226,1850.0,1845.0,5.4846209293,https://www.youtube.com/watch?v=U3dZTL-lRdM,,2,True
559,559,401013444,2018,9,regular,2018-10-27T23:00:00.000Z,False,True,False,False,15045,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,27,"[13, 7, 7, 0]",0.996152052215452,1055.0,1065.0,166,New Mexico State,fbs,FBS Independents,20,"[0, 13, 7, 0]",0.0038479477845481,1057.0,1047.0,6.667617053,,,7,True
560,560,401021681,2018,9,regular,2018-10-27T23:00:00.000Z,False,True,False,True,17068,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,47,"[21, 10, 3, 13]",0.3825517325165912,1277.0,1286.0,2032,Arkansas State,fbs,Sun Belt,43,"[14, 7, 7, 15]",0.6174482674834088,1463.0,1454.0,8.38211795699999,,,4,True
564,564,401019516,2018,9,regular,2018-10-27T23:00:00.000Z,False,True,False,True,16133,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,17,"[3, 7, 7, 0]",0.039736004700128,1339.0,1328.0,2655,Tulane,fbs,American Athletic,24,"[0, 7, 7, 10]",0.960263995299872,1370.0,1381.0,7.2662645806,https://www.youtube.com/watch?v=0fJD3OIlgZs,,-7,True
565,565,401012779,2018,9,regular,2018-10-27T23:00:00.000Z,False,True,False,True,39596,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,38,"[14, 14, 3, 7]",0.1970736842160334,1701.0,1694.0,265,Washington State,fbs,Pac-12,41,"[14, 3, 7, 17]",0.8029263157839666,1662.0,1669.0,6.5308544186,https://www.youtube.com/watch?v=k-w4L6uKxKI,,-3,True
568,568,401012323,2018,9,regular,2018-10-27T23:30:00.000Z,False,True,False,True,80614,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,27,"[3, 6, 15, 3]",0.7925813203136197,1620.0,1618.0,2633,Tennessee,fbs,SEC,24,"[7, 7, 10, 0]",0.2074186796863802,1387.0,1389.0,5.4121430522,,,3,True
570,570,401013320,2018,9,regular,2018-10-28T00:00:00.000Z,False,True,False,True,56790,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,38,"[17, 14, 0, 7]",0.8511859058736612,1692.0,1693.0,251,Texas,fbs,Big 12,35,"[7, 7, 7, 14]",0.1488140941263388,1731.0,1730.0,6.14238739729999,https://www.youtube.com/watch?v=zq2ImVRU9NQ,,3,True
571,571,401022548,2018,9,regular,2018-10-28T02:30:00.000Z,False,True,False,True,14545,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,28,"[9, 6, 10, 3]",0.1458894507079428,1357.0,1367.0,21,San Diego State,fbs,Mountain West,24,"[14, 10, 0, 0]",0.8541105492920571,1588.0,1578.0,8.1978995656,https://www.youtube.com/watch?v=z17lnfoFNcg,,4,True
574,574,401020769,2018,10,regular,2018-10-31T00:00:00.000Z,False,True,False,True,13131,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,28,"[3, 10, 0, 15]",0.020915998218038,1015.0,1001.0,2309,Kent State,fbs,Mid-American,35,"[7, 7, 7, 14]",0.979084001781962,1006.0,1020.0,9.5232569881,,,-7,True
582,582,401012780,2018,10,regular,2018-11-03T02:30:00.000Z,False,True,False,True,43080,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,42,"[0, 26, 9, 7]",0.9990075790231284,1525.0,1537.0,38,Colorado,fbs,Pac-12,34,"[10, 14, 10, 0]",0.0009924209768716,1527.0,1515.0,6.8287135061,https://www.youtube.com/watch?v=mrqHFT-UKys,,8,True
583,583,401013373,2018,10,regular,2018-11-03T12:00:00.000Z,False,True,False,False,38502,3841,Michie Stadium,349,Army,fbs,FBS Independents,17,"[7, 7, 0, 3]",0.6552234689512949,1697.0,1696.0,2005,Air Force,fbs,Mountain West,14,"[0, 0, 6, 8]",0.3447765310487051,1503.0,1504.0,3.457225576,https://www.youtube.com/watch?v=60CK2Ximw6I,,3,True
586,586,401013341,2018,10,regular,2018-11-03T16:00:00.000Z,False,True,False,True,104245,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,36,"[16, 0, 14, 6]",0.1298485277863955,1929.0,1915.0,158,Nebraska,fbs,Big Ten,31,"[7, 14, 0, 10]",0.8701514722136044,1410.0,1424.0,4.8437619882,https://www.youtube.com/watch?v=TFTK6YuO5a0,,5,True
588,588,401012324,2018,10,regular,2018-11-03T16:00:00.000Z,False,True,False,True,85945,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,28,"[7, 7, 0, 14]",0.8002386739389462,1776.0,1776.0,245,Texas A&M,fbs,SEC,24,"[3, 14, 7, 0]",0.1997613260610538,1660.0,1660.0,6.7451409549,https://www.youtube.com/watch?v=EZjH3599aG8,,4,True
590,590,401012328,2018,10,regular,2018-11-03T16:00:00.000Z,False,True,False,True,56798,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,44,"[3, 24, 10, 7]",0.763742999013933,1535.0,1534.0,2579,South Carolina,fbs,SEC,48,"[17, 10, 7, 14]",0.2362570009860669,1618.0,1619.0,8.8294417412,https://www.youtube.com/watch?v=Xe2zrm6QrAk,,-4,True
593,593,401013034,2018,10,regular,2018-11-03T16:00:00.000Z,False,True,False,True,43492,4727,McLane Stadium,239,Baylor,fbs,Big 12,35,"[0, 14, 7, 14]",0.0622686094386117,1360.0,1374.0,197,Oklahoma State,fbs,Big 12,31,"[7, 3, 14, 7]",0.9377313905613884,1693.0,1679.0,8.0957960194,https://www.youtube.com/watch?v=4MBgMSgRP04,,4,True
598,598,401015033,2018,10,regular,2018-11-03T19:00:00.000Z,False,True,False,True,20375,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Conference USA,26,"[3, 14, 3, 6]",0.3272227568218306,1397.0,1399.0,276,Marshall,fbs,Conference USA,24,"[3, 7, 7, 7]",0.6727772431781693,1529.0,1527.0,7.9985786829,https://www.youtube.com/watch?v=3mhqjc7pDfk,,2,True
602,602,401013188,2018,10,regular,2018-11-03T19:30:00.000Z,False,True,False,True,100703,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,41,"[14, 14, 3, 10]",0.7558556808099953,1730.0,1731.0,277,West Virginia,fbs,Big 12,42,"[10, 17, 0, 15]",0.2441443191900046,1767.0,1766.0,7.9090479608,https://www.youtube.com/watch?v=XFfgnzsGngM,,-1,True
603,603,401015035,2018,10,regular,2018-11-03T19:30:00.000Z,False,True,False,True,18420,3895,Rice Stadium,242,Rice,fbs,Conference USA,26,"[0, 3, 7, 16]",0.016564413790331,988.0,977.0,2638,UTEP,fbs,Conference USA,34,"[7, 20, 7, 0]",0.983435586209669,1049.0,1060.0,3.28517316939999,https://www.youtube.com/watch?v=J07vc_aGJKA,,-8,True
604,604,401013063,2018,10,regular,2018-11-03T19:30:00.000Z,False,True,False,True,40486,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,14,"[7, 0, 7, 0]",0.1373339227070851,1660.0,1657.0,2306,Kansas State,fbs,Big 12,13,"[7, 0, 0, 6]",0.8626660772929149,1552.0,1555.0,5.8941062399,https://www.youtube.com/watch?v=GJtWPNKh-m4,,1,True
605,605,401013365,2018,10,regular,2018-11-03T19:30:00.000Z,False,True,False,False,10338,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,62,"[14, 10, 7, 14, 7, 7, 3]",0.965159260070139,1172.0,1175.0,2335,Liberty,fbs,FBS Independents,59,"[14, 10, 0, 21, 7, 7, 0]",0.034840739929861,1354.0,1351.0,9.8487305148,,,3,True
609,609,401012869,2018,10,regular,2018-11-03T19:30:00.000Z,False,True,False,True,60716,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,38,"[14, 7, 14, 3]",0.7793125757462344,1785.0,1786.0,2294,Iowa,fbs,Big Ten,36,"[7, 10, 6, 13]",0.2206874242537656,1832.0,1831.0,6.83421289839999,https://www.youtube.com/watch?v=3Ux-nKfEIzs,,2,True
620,620,401013163,2018,10,regular,2018-11-03T23:00:00.000Z,False,True,False,True,62754,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,12,"[0, 12, 0, 0]",0.6831950218601207,1738.0,1711.0,150,Duke,fbs,ACC,20,"[7, 0, 10, 3]",0.3168049781398793,1599.0,1626.0,7.22278381259999,https://www.youtube.com/watch?v=-H2UIovKOBQ,,-8,True
627,627,401013069,2018,10,regular,2018-11-04T00:00:00.000Z,False,True,False,True,60454,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,46,"[14, 17, 0, 15]",0.0451203304450917,1669.0,1687.0,201,Oklahoma,fbs,Big 12,51,"[7, 21, 7, 16]",0.9548796695549082,2083.0,2065.0,6.3843826731,https://www.youtube.com/watch?v=bF6AJoUTXlg,,-5,True
629,629,401012784,2018,10,regular,2018-11-04T01:00:00.000Z,False,True,False,True,69690,3765,Husky Stadium,264,Washington,fbs,Pac-12,27,"[14, 7, 3, 3]",0.5527707446422581,1845.0,1844.0,24,Stanford,fbs,Pac-12,23,"[0, 0, 14, 9]",0.4472292553577419,1694.0,1695.0,2.99430669039999,https://www.youtube.com/watch?v=eWogrBzOaRc,,4,True
631,631,401016410,2018,10,regular,2018-11-04T02:15:00.000Z,False,True,False,False,35241,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,21,"[14, 0, 7, 0]",0.3784351478902602,1769.0,1761.0,252,BYU,fbs,FBS Independents,16,"[0, 6, 7, 3]",0.6215648521097398,1438.0,1446.0,4.61427102259999,https://www.youtube.com/watch?v=Erk3XIZmf1Q,,5,True
632,632,401022550,2018,10,regular,2018-11-04T02:15:00.000Z,False,True,False,True,14646,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,23,"[7, 3, 6, 7]",0.0093629311458747,1258.0,1267.0,21,San Diego State,fbs,Mountain West,31,"[7, 0, 7, 17]",0.9906370688541252,1578.0,1569.0,7.06380831489999,https://www.youtube.com/watch?v=ztlVIr_hHjw,,-8,True
634,634,401012785,2018,10,regular,2018-11-04T02:45:00.000Z,False,True,False,True,32952,3820,Gesa Field,265,Washington State,fbs,Pac-12,19,"[3, 10, 0, 6]",0.9004131246295608,1669.0,1669.0,25,California,fbs,Pac-12,13,"[0, 10, 3, 0]",0.0995868753704392,1521.0,1521.0,5.9224843379,https://www.youtube.com/watch?v=V5YP4jtESN4,,6,True
637,637,401020776,2018,11,regular,2018-11-08T00:00:00.000Z,False,True,False,True,15975,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,30,"[7, 21, 0, 2]",0.750896789228031,1401.0,1405.0,195,Ohio,fbs,Mid-American,28,"[7, 0, 7, 14]",0.2491032107719689,1725.0,1721.0,4.71338175249999,,,2,True
639,639,401013167,2018,11,regular,2018-11-09T00:30:00.000Z,False,True,False,True,56228,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,23,"[6, 7, 3, 7]",0.120117328369732,1677.0,1652.0,154,Wake Forest,fbs,ACC,27,"[0, 3, 10, 14]",0.8798826716302679,1413.0,1438.0,4.07957927879999,https://www.youtube.com/watch?v=Hf794lrbdnA,,-4,True
641,641,401022556,2018,11,regular,2018-11-10T03:15:00.000Z,False,True,False,True,33118,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,24,"[3, 0, 7, 14]",0.3319827450958548,1761.0,1773.0,278,Fresno State,fbs,Mountain West,17,"[0, 10, 7, 0]",0.6680172549041452,1807.0,1795.0,5.28829845799999,https://www.youtube.com/watch?v=-kixvogG2f0,,7,True
645,645,401012333,2018,11,regular,2018-11-10T17:00:00.000Z,False,True,False,True,82696,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,35,"[0, 14, 7, 14]",0.8174641482573992,1617.0,1620.0,2579,South Carolina,fbs,SEC,31,"[14, 7, 10, 0]",0.1825358517426007,1619.0,1616.0,7.06577182609999,https://www.youtube.com/watch?v=X660DdJI4xg,,4,True
648,648,401012335,2018,11,regular,2018-11-10T17:00:00.000Z,False,True,False,True,48342,3838,Memorial Stadium,142,Missouri,fbs,SEC,33,"[7, 6, 13, 7]",0.9266764434748715,1780.0,1774.0,238,Vanderbilt,fbs,SEC,28,"[14, 7, 7, 0]",0.0733235565251283,1503.0,1509.0,6.9337368604,,,5,True
651,651,401012859,2018,11,regular,2018-11-10T17:00:00.000Z,False,True,False,True,35264,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,34,"[0, 21, 10, 3]",0.0913593056349847,1499.0,1499.0,120,Maryland,fbs,Big Ten,32,"[6, 9, 8, 9]",0.9086406943650152,1485.0,1485.0,6.7767888824,https://www.youtube.com/watch?v=zeXQk5htGsQ,,2,True
652,652,401013054,2018,11,regular,2018-11-10T17:00:00.000Z,False,True,False,True,50062,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,21,"[0, 0, 14, 7]",0.7531327006370352,1555.0,1550.0,2305,Kansas,fbs,Big 12,17,"[0, 3, 7, 7]",0.2468672993629648,1273.0,1278.0,7.7463977043,https://www.youtube.com/watch?v=nv7-k20rpYM,,4,True
657,657,401013170,2018,11,regular,2018-11-10T17:20:00.000Z,False,True,False,True,35493,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,42,"[14, 21, 7, 0]",0.824345227112218,1626.0,1621.0,153,North Carolina,fbs,ACC,35,"[14, 14, 0, 7]",0.1756547728877819,1344.0,1349.0,5.6165157706,https://www.youtube.com/watch?v=CPI5JetvWDU,,7,True
659,659,401012786,2018,11,regular,2018-11-10T19:00:00.000Z,False,True,False,True,46466,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,31,"[3, 14, 7, 7]",0.7449592138438796,1676.0,1673.0,26,UCLA,fbs,Pac-12,28,"[7, 7, 7, 7]",0.2550407861561203,1358.0,1361.0,5.7217058467,https://www.youtube.com/watch?v=xMS68ofVhBQ,,3,True
