,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
173,401112447,Rice,242,loser,21,20.0,0.25,0.6666666666666666,321.0,254.0,0.6285714285714286,7.3,67.0,37.0,1.8,2,12,1.0,1.0,0.0,36:14
174,401114251,Marshall,276,loser,7,9.0,0.2222222222222222,0.0,172.0,56.0,0.5555555555555556,3.1,116.0,25.0,4.6,6,45,2.0,1.0,1.0,20:48
176,401114154,Sacramento St,16,loser,7,16.0,0.2857142857142857,0.0,305.0,263.0,0.64,5.3,42.0,23.0,1.8,8,64,2.0,1.0,1.0,30:53
178,401112445,Ohio,195,loser,10,12.0,0.26666666666666666,0.0,212.0,177.0,0.5555555555555556,6.6,35.0,29.0,1.2,5,34,0.0,0.0,0.0,28:24
181,401114254,Akron,2006,loser,20,16.0,0.25,0.6666666666666666,393.0,359.0,0.5555555555555556,8.0,34.0,29.0,1.2,6,56,2.0,2.0,0.0,32:23
182,401112202,Syracuse,183,loser,20,18.0,0.4,0.0,400.0,330.0,0.6829268292682927,8.0,70.0,29.0,2.4,6,35,2.0,1.0,1.0,27:53
184,401112252,Cincinnati,2132,loser,0,13.0,0.21428571428571427,1.0,273.0,166.0,0.5652173913043478,7.2,107.0,34.0,3.1,10,78,2.0,1.0,1.0,28:39
186,401119261,Kennesaw St,338,loser,23,23.0,0.4090909090909091,0.8333333333333334,437.0,185.0,0.38095238095238093,8.8,252.0,66.0,3.8,6,72,2.0,1.0,1.0,39:34
188,401110781,West Virginia,277,loser,7,13.0,0.4375,0.0,171.0,141.0,0.5925925925925926,5.2,30.0,32.0,0.9,4,40,3.0,0.0,3.0,29:01
190,401117862,Southern,2582,loser,24,14.0,0.38461538461538464,0.0,258.0,90.0,0.42105263157894735,4.7,168.0,39.0,4.3,5,26,0.0,0.0,0.0,29:02
192,401112446,Old Dominion,295,loser,17,19.0,0.26666666666666666,0.6,324.0,122.0,0.5333333333333333,4.1,202.0,43.0,4.7,6,66,0.0,0.0,0.0,33:20
194,401110785,Vanderbilt,238,loser,24,23.0,0.4,0.0,491.0,420.0,0.6458333333333334,8.8,71.0,27.0,2.6,13,100,1.0,0.0,1.0,31:23
196,401112223,Army,349,loser,21,15.0,0.3125,1.0,243.0,43.0,0.4,8.6,200.0,61.0,3.3,8,78,3.0,2.0,1.0,31:35
198,401112192,Rutgers,164,loser,0,5.0,0.14285714285714285,0.0,125.0,47.0,0.37037037037037035,1.7,78.0,22.0,3.5,7,61,3.0,1.0,2.0,22:22
200,401112107,Bowling Green,189,loser,0,5.0,0.0,0.0,140.0,79.0,0.4583333333333333,3.3,61.0,20.0,3.1,6,50,1.0,1.0,0.0,17:08
202,401110782,Charleston So,2127,loser,10,14.0,0.35294117647058826,0.0,267.0,195.0,0.5652173913043478,4.2,72.0,24.0,3.0,2,14,3.0,0.0,3.0,33:56
204,401112444,W Carolina,2717,loser,0,6.0,0.15384615384615385,0.0,106.0,98.0,0.5555555555555556,3.6,8.0,19.0,0.4,8,55,1.0,1.0,0.0,23:01
206,401114224,N Illinois,2459,loser,17,14.0,0.16666666666666666,0.5,302.0,235.0,0.6774193548387096,7.6,67.0,25.0,2.7,6,50,1.0,0.0,1.0,30:26
208,401112441,South Florida,58,loser,10,11.0,0.26666666666666666,1.0,261.0,169.0,0.64,6.8,92.0,30.0,3.1,9,95,2.0,2.0,0.0,27:25
210,401119260,Fordham,2230,loser,29,17.0,0.4,0.0,326.0,221.0,0.5714285714285714,6.3,105.0,37.0,2.8,6,63,2.0,0.0,2.0,30:48
212,401119262,Tennessee Tech,2635,loser,17,22.0,0.18181818181818182,0.8,282.0,208.0,0.6764705882352942,6.1,74.0,36.0,2.1,6,50,3.0,1.0,2.0,33:03
214,401110784,Texas A&M,245,loser,10,18.0,0.375,1.0,289.0,236.0,0.5714285714285714,5.6,53.0,27.0,2.0,9,85,2.0,1.0,1.0,32:36
216,401114247,Charlotte,2429,loser,41,24.0,0.3333333333333333,0.5,526.0,296.0,0.6451612903225806,9.5,230.0,40.0,5.8,11,80,2.0,1.0,1.0,33:54
219,401114354,UMass,113,loser,20,15.0,0.35294117647058826,0.25,321.0,198.0,0.5555555555555556,7.3,123.0,47.0,2.6,10,69,2.0,0.0,2.0,27:05
220,401110780,Southern Miss,2572,loser,15,17.0,0.2222222222222222,0.0,344.0,234.0,0.6923076923076923,9.0,110.0,27.0,4.1,1,5,3.0,1.0,2.0,26:14
222,401112268,C Michigan,2117,loser,0,3.0,0.07142857142857142,0.5,58.0,43.0,0.375,1.8,15.0,21.0,0.7,6,39,1.0,0.0,1.0,20:33
224,401112239,Nebraska,158,loser,31,19.0,0.3333333333333333,1.0,469.0,290.0,0.6153846153846154,11.2,179.0,46.0,3.9,7,65,3.0,2.0,1.0,29:24
227,401112146,UConn,41,loser,23,16.0,0.4,0.0,285.0,275.0,0.6774193548387096,8.9,10.0,29.0,0.3,4,34,3.0,1.0,2.0,30:45
228,401114250,Grambling,2755,loser,14,32.0,0.4375,0.0,455.0,239.0,0.65,6.0,216.0,51.0,4.2,1,15,1.0,1.0,0.0,30:45
230,401112158,E Illinois,2197,loser,0,5.0,0.125,0.5,116.0,64.0,0.44,2.6,52.0,31.0,1.7,6,39,0.0,0.0,0.0,27:25
232,401112438,Richmond,257,loser,13,20.0,0.3076923076923077,0.0,364.0,149.0,0.7307692307692307,5.7,215.0,44.0,4.9,7,35,2.0,0.0,2.0,37:33
234,401117498,W Illinois,2710,loser,13,12.0,0.25,0.3333333333333333,215.0,151.0,0.5945945945945946,4.1,64.0,28.0,2.3,8,35,1.0,1.0,0.0,29:32
236,401110773,New Mexico St,166,loser,10,14.0,0.26666666666666666,0.0,262.0,161.0,0.5833333333333334,4.5,101.0,33.0,3.1,1,15,3.0,2.0,1.0,32:03
238,401112074,UTSA,2636,loser,14,14.0,0.3888888888888889,0.6666666666666666,266.0,102.0,0.5666666666666667,3.4,164.0,36.0,4.6,7,58,1.0,1.0,0.0,31:31
240,401110776,Murray St,93,loser,17,11.0,0.375,0.0,284.0,261.0,0.7272727272727273,7.9,23.0,27.0,0.9,5,40,2.0,1.0,1.0,29:19
243,401114214,UCLA,26,loser,14,16.0,0.35714285714285715,0.0,261.0,199.0,0.6857142857142857,5.7,62.0,32.0,1.9,7,52,2.0,2.0,0.0,21:44
244,401114229,N Colorado,2458,loser,17,21.0,0.5,0.0,355.0,139.0,0.5625,8.7,216.0,54.0,4.0,12,65,4.0,4.0,0.0,36:01
246,401112440,UL Monroe,2433,loser,44,26.0,0.4,0.5,419.0,241.0,0.6052631578947368,6.3,178.0,41.0,4.3,9,74,1.0,1.0,0.0,30:41
248,401121936,Maine,311,loser,18,17.0,0.25,0.5,359.0,307.0,0.5,6.4,52.0,21.0,2.5,6,40,2.0,1.0,1.0,27:43
