,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
671,671,401635610,2024,11,regular,2024-11-10T01:00:00.000Z,False,True,False,True,,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,19.0,"[0, 13, 0, 6]",0.209140329540893,1541,1519.0,258,Virginia,fbs,ACC,24.0,"[0, 7, 14, 3]",0.790859670459107,1359.0,1381.0,7.3938992017,,,-5.0,True
672,672,401643752,2024,11,regular,2024-11-10T01:00:00.000Z,False,True,False,True,,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,28.0,"[14, 0, 7, 7]",0.9068377676743614,1761,1741.0,2440,Nevada,fbs,Mountain West,21.0,"[7, 7, 0, 7]",0.0931622323256385,1176.0,1196.0,6.2330369427,,,7.0,True
673,673,401643753,2024,11,regular,2024-11-10T02:00:00.000Z,False,True,False,True,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,27.0,"[7, 3, 10, 7]",0.4071314999271601,1247,1265.0,2439,UNLV,fbs,Mountain West,29.0,"[12, 0, 10, 7]",0.5928685000728399,1668.0,1650.0,8.2365350129,,,-2.0,True
674,674,401643751,2024,11,regular,2024-11-10T02:45:00.000Z,False,True,False,True,,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,36.0,"[7, 10, 9, 10]",0.9407530778712846,1287,1316.0,278,Fresno State,fbs,Mountain West,28.0,"[7, 14, 0, 7]",0.0592469221287154,1540.0,1511.0,6.232952863,,,8.0,True
675,675,401636922,2024,11,regular,2024-11-10T03:15:00.000Z,False,True,False,True,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,21.0,"[0, 21, 0, 0]",0.711458986690349,1568,1572.0,252,BYU,fbs,Big 12,22.0,"[3, 7, 3, 9]",0.288541013309651,1678.0,1674.0,6.4814276102,,,-1.0,True
677,677,401644763,2024,12,regular,2024-11-13T00:00:00.000Z,False,True,False,True,,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,51.0,"[7, 17, 7, 14, 6]",0.5372519914964371,1217,1217.0,2050,Ball State,fbs,Mid-American,48.0,"[7, 21, 7, 10, 3]",0.4627480085035629,1115.0,1115.0,7.8944491597,,,3.0,True
683,683,401645365,2024,12,regular,2024-11-15T00:30:00.000Z,False,True,False,True,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,31.0,"[3, 14, 7, 7]",0.0525630644737219,952,971.0,151,East Carolina,fbs,American Athletic,38.0,"[7, 10, 7, 14]",0.947436935526278,1410.0,1391.0,9.0698727819,,,-7.0,True
688,688,401629046,2024,12,regular,2024-11-16T17:00:00.000Z,False,True,False,False,,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,34.0,"[7, 13, 0, 8, 6]",0.2938425486293268,994,1017.0,2335,Liberty,fbs,Conference USA,35.0,"[0, 7, 7, 14, 7]",0.7061574513706732,1568.0,1545.0,8.8553013202,,,-1.0,True
692,692,401635582,2024,12,regular,2024-11-16T17:00:00.000Z,False,True,False,True,,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,20.0,"[7, 0, 0, 13]",0.1216860986290536,1519,1531.0,228,Clemson,fbs,ACC,24.0,"[7, 10, 0, 7]",0.8783139013709463,1827.0,1815.0,5.9101362314,,,-4.0,True
694,694,401641013,2024,12,regular,2024-11-16T17:00:00.000Z,False,True,False,True,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,7.0,"[0, 7, 0, 0]",0.2948899260072611,1506,1482.0,2348,Louisiana Tech,fbs,Conference USA,12.0,"[3, 6, 0, 3]",0.7051100739927388,1297.0,1321.0,6.4233035371,,,-5.0,True
698,698,401640986,2024,12,regular,2024-11-16T19:00:00.000Z,False,True,False,True,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,34.0,"[3, 17, 0, 14]",0.4822401444268476,1643,1640.0,2229,Florida International,fbs,Conference USA,31.0,"[3, 14, 7, 7]",0.5177598555731524,1297.0,1300.0,9.6577777256,,,3.0,True
700,700,401645369,2024,12,regular,2024-11-16T19:00:00.000Z,False,True,False,True,,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,18.0,"[3, 0, 3, 9, 3]",0.5248474893336113,1040,1042.0,2226,Florida Atlantic,fbs,American Athletic,15.0,"[0, 7, 0, 8, 0]",0.4751525106663887,1125.0,1123.0,8.0225794468,,,3.0,True
702,702,401635581,2024,12,regular,2024-11-16T20:00:00.000Z,False,True,False,True,,3831,California Memorial Stadium,25,California,fbs,ACC,25.0,"[0, 7, 7, 11]",0.1999845335789043,1649,1610.0,183,Syracuse,fbs,ACC,33.0,"[6, 21, 3, 3]",0.8000154664210957,1386.0,1425.0,2.3380423537,,,-8.0,True
704,704,401641022,2024,12,regular,2024-11-16T20:00:00.000Z,False,True,False,True,,4899,Fifth Third Stadium,338,Kennesaw State,fbs,Conference USA,17.0,"[0, 3, 7, 7, 0]",0.7095863659064612,1227,1230.0,2534,Sam Houston,fbs,Conference USA,23.0,"[0, 3, 7, 7, 6]",0.2904136340935388,1416.0,1413.0,7.3070686911,,,-6.0,True
707,707,401635517,2024,12,regular,2024-11-16T20:30:00.000Z,False,True,False,True,,3940,Stanford Stadium,24,Stanford,fbs,ACC,38.0,"[10, 3, 8, 17]",0.5560877255633588,1158,1168.0,97,Louisville,fbs,ACC,35.0,"[7, 14, 7, 7]",0.4439122744366411,1725.0,1715.0,4.9982210658,,,3.0,True
713,713,401643830,2024,12,regular,2024-11-16T21:00:00.000Z,False,True,False,True,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,20.0,"[7, 3, 7, 3]",0.0011709459571212,1397,1386.0,2653,Troy,fbs,Sun Belt,28.0,"[0, 7, 7, 14]",0.9988290540428788,1455.0,1466.0,6.376703024,,,-8.0,True
714,714,401643833,2024,12,regular,2024-11-16T21:00:00.000Z,False,True,False,True,,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,32.0,"[7, 17, 0, 8]",0.4122559850553954,1472,1486.0,256,James Madison,fbs,Sun Belt,35.0,"[7, 14, 7, 7]",0.5877440149446045,1794.0,1780.0,8.3624957585,,,-3.0,True
715,715,401628549,2024,12,regular,2024-11-16T21:00:00.000Z,False,True,False,True,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,28.0,"[7, 7, 7, 7]",0.995826166219086,1767,1761.0,158,Nebraska,fbs,Big Ten,20.0,"[7, 7, 6, 0]",0.0041738337809139,1453.0,1459.0,7.8481713683,,,8.0,True
716,716,401628423,2024,12,regular,2024-11-16T21:15:00.000Z,False,True,False,True,,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,34.0,"[7, 14, 0, 13]",0.8032895830087494,1829,1828.0,142,Missouri,fbs,SEC,30.0,"[6, 0, 6, 18]",0.1967104169912505,1683.0,1684.0,6.4487806706,,,4.0,True
717,717,401643831,2024,12,regular,2024-11-16T22:00:00.000Z,False,True,False,True,,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,20.0,"[7, 0, 7, 6]",0.0448433652255181,1254,1238.0,2032,Arkansas State,fbs,Sun Belt,27.0,"[7, 0, 10, 10]",0.955156634774482,1219.0,1235.0,6.9087473194,,,-7.0,True
719,719,401643834,2024,12,regular,2024-11-17T00:00:00.000Z,False,True,False,True,,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,22.0,"[0, 3, 3, 16]",0.6575060217689207,1621,1618.0,6,South Alabama,fbs,Sun Belt,24.0,"[7, 17, 0, 0]",0.3424939782310793,1618.0,1621.0,3.6911164886,,,-2.0,True
723,723,401628551,2024,12,regular,2024-11-17T00:30:00.000Z,False,True,False,True,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,13.0,"[0, 10, 3, 0]",0.1357708985729445,1641,1659.0,2483,Oregon,fbs,Big Ten,16.0,"[6, 0, 0, 10]",0.8642291014270556,2047.0,2029.0,9.1650230893,,,-3.0,True
727,727,401635583,2024,12,regular,2024-11-17T01:00:00.000Z,False,True,False,True,,3787,Kenan Stadium,153,North Carolina,fbs,ACC,31.0,"[0, 10, 14, 7]",0.848101063189074,1612,1608.0,154,Wake Forest,fbs,ACC,24.0,"[3, 0, 14, 7]",0.151898936810926,1353.0,1357.0,9.1776074687,,,7.0,True
729,729,401643761,2024,12,regular,2024-11-17T02:30:00.000Z,False,True,False,False,,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,38.0,"[7, 7, 14, 10]",0.389329601231146,1263,1269.0,265,Washington State,fbs,Pac-12,35.0,"[14, 14, 0, 7]",0.610670398768854,1606.0,1600.0,8.4413070753,,,3.0,True
730,730,401636924,2024,12,regular,2024-11-17T03:15:00.000Z,False,True,False,True,,3801,LaVell Edwards Stadium,252,BYU,fbs,Big 12,13.0,"[0, 10, 3, 0]",0.1676143857876479,1674,1667.0,2305,Kansas,fbs,Big 12,17.0,"[7, 3, 0, 7]",0.832385614212352,1664.0,1671.0,4.8504609167,,,-4.0,True
733,733,401644770,2024,13,regular,2024-11-20T00:30:00.000Z,False,True,False,True,,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,16.0,"[7, 6, 0, 3]",0.935986905402962,1091,1094.0,2711,Western Michigan,fbs,Mid-American,14.0,"[0, 0, 7, 7]",0.064013094597038,1249.0,1246.0,7.6227191691,,,2.0,True
737,737,401634772,2024,13,regular,2024-11-22T00:30:00.000Z,False,True,False,True,,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,30.0,"[7, 6, 3, 14]",0.5960285342364573,1577,1575.0,152,NC State,fbs,ACC,29.0,"[7, 0, 0, 22]",0.4039714657635427,1499.0,1501.0,7.9663405124,,,1.0,True
739,739,401628558,2024,13,regular,2024-11-23T01:00:00.000Z,False,True,False,True,,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,24.0,"[7, 17, 0, 0]",0.6159163024647112,1365,1364.0,2509,Purdue,fbs,Big Ten,17.0,"[3, 0, 7, 7]",0.3840836975352888,1172.0,1173.0,5.7660290117,,,7.0,True
743,743,401628429,2024,13,regular,2024-11-23T17:00:00.000Z,False,True,False,True,,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,24.0,"[0, 14, 3, 7]",0.9088706931211736,1634,1667.0,145,Ole Miss,fbs,SEC,17.0,"[0, 14, 3, 0]",0.0911293068788262,2010.0,1977.0,8.5089973208,,,7.0,True
747,747,401635518,2024,13,regular,2024-11-23T17:00:00.000Z,False,True,False,False,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,31.0,"[7, 14, 3, 7]",0.994714391018322,1425,1434.0,41,UConn,fbs,FBS Independents,24.0,"[7, 7, 3, 7]",0.005285608981678,1423.0,1414.0,6.3584075537,,,7.0,True
748,748,401628554,2024,13,regular,2024-11-23T17:00:00.000Z,False,True,False,True,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,31.0,"[3, 14, 0, 14]",0.2271407664523305,1472,1468.0,356,Illinois,fbs,Big Ten,38.0,"[0, 9, 6, 23]",0.7728592335476694,1593.0,1597.0,9.5060148834,,,-7.0,True
759,759,401643839,2024,13,regular,2024-11-23T20:00:00.000Z,False,True,False,True,,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,28.0,"[7, 7, 7, 7]",0.7236342121276668,1235,1241.0,2433,UL Monroe,fbs,Sun Belt,21.0,"[7, 0, 7, 7]",0.2763657878723332,1166.0,1160.0,6.5147873776,,,7.0,True
760,760,401640987,2024,13,regular,2024-11-23T20:00:00.000Z,False,True,False,True,,4899,Fifth Third Stadium,338,Kennesaw State,fbs,Conference USA,27.0,"[3, 14, 0, 10]",0.1894027800624334,1230,1233.0,2229,Florida International,fbs,Conference USA,26.0,"[0, 20, 6, 0]",0.8105972199375666,1300.0,1297.0,7.7000071702,,,1.0,True
763,763,401628559,2024,13,regular,2024-11-23T20:30:00.000Z,False,True,False,True,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,25.0,"[7, 12, 3, 3]",0.3936757829996285,1590,1606.0,213,Penn State,fbs,Big Ten,26.0,"[0, 16, 7, 3]",0.6063242170003715,1987.0,1971.0,5.9747051446,,,-1.0,True
764,764,401636934,2024,13,regular,2024-11-23T20:30:00.000Z,False,True,False,True,,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,48.0,"[7, 7, 14, 20]",0.3719152206644494,1375,1372.0,2641,Texas Tech,fbs,Big 12,56.0,"[14, 7, 14, 21]",0.6280847793355506,1537.0,1540.0,7.5014400752,,,-8.0,True
765,765,401635613,2024,13,regular,2024-11-23T20:30:00.000Z,False,True,False,True,,3831,California Memorial Stadium,25,California,fbs,ACC,24.0,"[0, 7, 3, 14]",0.8187295997031043,1610,1606.0,24,Stanford,fbs,ACC,21.0,"[14, 0, 7, 0]",0.1812704002968956,1168.0,1172.0,4.8024372895,,,3.0,True
766,766,401636930,2024,13,regular,2024-11-23T20:30:00.000Z,False,True,False,True,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,28.0,"[7, 14, 7, 0]",0.8767034844197439,1608,1615.0,252,BYU,fbs,Big 12,23.0,"[0, 3, 14, 6]",0.1232965155802561,1667.0,1660.0,5.3435381132,,,5.0,True
783,783,401643842,2024,13,regular,2024-11-24T00:00:00.000Z,False,True,False,True,,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,44.0,"[14, 7, 0, 23]",0.0618499050935918,1693,1635.0,2247,Georgia State,fbs,Sun Belt,52.0,"[14, 24, 7, 7]",0.938150094906408,1238.0,1296.0,3.6713008688,,,-8.0,True
784,784,401643764,2024,13,regular,2024-11-24T00:00:00.000Z,False,True,False,True,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,13.0,"[3, 7, 0, 3]",0.7212125149793001,1260,1283.0,68,Boise State,fbs,Mountain West,17.0,"[7, 3, 0, 7]",0.2787874850206999,1770.0,1747.0,7.5855508451,,,-4.0,True
786,786,401628572,2024,13,regular,2024-11-24T00:00:00.000Z,False,True,False,True,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,41.0,"[7, 14, 10, 10]",0.2737610744547716,1356,1360.0,265,Washington State,fbs,Pac-12,38.0,"[7, 10, 7, 14]",0.7262389255452284,1600.0,1596.0,7.658751011,,,3.0,True
788,788,401628428,2024,13,regular,2024-11-24T00:30:00.000Z,False,True,False,True,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,43.0,"[14, 7, 7, 3, 7, 3, 0, 2]",0.5423385562984405,1604,1607.0,245,Texas A&M,fbs,SEC,41.0,"[0, 7, 14, 10, 7, 3, 0, 0]",0.4576614437015595,1770.0,1767.0,9.219958917,,,2.0,True
789,789,401643838,2024,13,regular,2024-11-24T00:30:00.000Z,False,True,False,True,,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,35.0,"[0, 7, 21, 7]",0.6173487362334923,1486,1473.0,276,Marshall,fbs,Sun Belt,42.0,"[3, 14, 10, 15]",0.3826512637665077,1489.0,1502.0,6.9754188366,,,-7.0,True
790,790,401636936,2024,13,regular,2024-11-24T00:30:00.000Z,False,True,False,True,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,28.0,"[3, 10, 0, 15]",0.8462294608654207,1515,1524.0,66,Iowa State,fbs,Big 12,31.0,"[7, 10, 7, 7]",0.1537705391345792,1746.0,1737.0,6.295511082,,,-3.0,True
791,791,401628431,2024,13,regular,2024-11-24T00:45:00.000Z,False,True,False,True,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,24.0,"[7, 7, 7, 3]",0.921556910640388,1764,1757.0,238,Vanderbilt,fbs,SEC,17.0,"[7, 0, 3, 7]",0.078443089359612,1446.0,1453.0,4.8747119749,,,7.0,True
793,793,401635615,2024,13,regular,2024-11-24T01:00:00.000Z,False,True,False,True,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,31.0,"[14, 7, 10, 0]",0.9072339610133376,1597,1599.0,259,Virginia Tech,fbs,ACC,28.0,"[7, 10, 0, 11]",0.0927660389866623,1658.0,1656.0,8.334691174,,,3.0,True
794,794,401628561,2024,13,regular,2024-11-24T03:30:00.000Z,False,True,False,True,,1056,Rose Bowl,26,UCLA,fbs,Big Ten,13.0,"[3, 0, 10, 0]",0.921876989457655,1466,1476.0,30,USC,fbs,Big Ten,19.0,"[3, 6, 0, 10]",0.078123010542345,1761.0,1751.0,6.0413408276,,,-6.0,True
795,795,401643763,2024,13,regular,2024-11-24T03:30:00.000Z,False,True,False,True,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,19.0,"[0, 6, 6, 7]",0.1246903461724368,1196,1204.0,2005,Air Force,fbs,Mountain West,22.0,"[0, 7, 0, 15]",0.8753096538275631,1406.0,1398.0,6.9270209058,,,-3.0,True
796,796,401643765,2024,13,regular,2024-11-24T03:30:00.000Z,False,True,False,True,,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,28.0,"[7, 21, 0, 0]",0.8797291371909506,1511,1511.0,36,Colorado State,fbs,Mountain West,22.0,"[7, 0, 7, 8]",0.1202708628090494,1366.0,1366.0,5.6302113159,,,6.0,True
797,797,401644775,2024,14,regular,2024-11-27T00:00:00.000Z,False,True,False,True,,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,21.0,"[7, 0, 0, 7, 7]",0.2844975789747403,1085,1118.0,2649,Toledo,fbs,Mid-American,14.0,"[0, 0, 0, 14, 0]",0.7155024210252596,1459.0,1426.0,7.1114876651,,,7.0,True
806,806,401640997,2024,14,regular,2024-11-29T20:30:00.000Z,False,True,False,True,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fbs,Conference USA,20.0,"[3, 14, 3, 0]",0.8588682212916633,1412,1415.0,2335,Liberty,fbs,Conference USA,18.0,"[2, 7, 0, 9]",0.1411317787083367,1576.0,1573.0,5.6355656693,,,2.0,True
808,808,401643843,2024,14,regular,2024-11-29T20:30:00.000Z,False,True,False,True,,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,38.0,"[14, 14, 7, 3]",0.2161964594229233,1608,1597.0,326,Texas State,fbs,Sun Belt,45.0,"[14, 7, 10, 14]",0.7838035405770767,1635.0,1646.0,6.3088466293,,,-7.0,True
809,809,401643770,2024,14,regular,2024-11-29T20:30:00.000Z,False,True,False,True,,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,42.0,"[0, 13, 0, 29]",0.2368784690186176,1366,1371.0,328,Utah State,fbs,Mountain West,37.0,"[13, 3, 14, 7]",0.7631215309813824,1367.0,1362.0,8.1634958871,,,5.0,True
810,810,401635625,2024,14,regular,2024-11-29T21:00:00.000Z,False,True,False,False,,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,34.0,"[0, 17, 10, 7]",0.2736914275899505,1481,1478.0,24,Stanford,fbs,ACC,31.0,"[3, 7, 7, 14]",0.7263085724100495,1172.0,1175.0,7.035871014,,,3.0,True
811,811,401628562,2024,14,regular,2024-11-30T00:30:00.000Z,False,True,False,True,,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,13.0,"[0, 0, 3, 10]",0.0608288582453514,1786,1784.0,158,Nebraska,fbs,Big Ten,10.0,"[3, 7, 0, 0]",0.9391711417546486,1524.0,1526.0,6.8061849771,,,3.0,True
812,812,401628439,2024,14,regular,2024-11-30T00:30:00.000Z,False,True,False,False,,3917,Sanford Stadium,61,Georgia,fbs,SEC,44.0,"[0, 0, 6, 21, 7, 6, 0, 0, 2, 0, 0, 2]",0.2112126985931276,2023,2017.0,59,Georgia Tech,fbs,ACC,42.0,"[3, 14, 0, 10, 7, 6, 0, 0, 2, 0, 0, 0]",0.7887873014068724,1575.0,1581.0,5.6413344753,,,2.0,True
814,814,401645378,2024,14,regular,2024-11-30T17:00:00.000Z,False,True,False,True,,3841,Michie Stadium,349,Army,fbs,American Athletic,29.0,"[7, 6, 3, 13]",0.9204104546089288,1611,1611.0,2636,UTSA,fbs,American Athletic,24.0,"[7, 3, 7, 7]",0.0795895453910711,1479.0,1479.0,7.9327251907,,,5.0,True
815,815,401628566,2024,14,regular,2024-11-30T17:00:00.000Z,False,True,False,True,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,10.0,"[3, 7, 0, 0]",0.5312440212481095,2120,2099.0,130,Michigan,fbs,Big Ten,13.0,"[0, 10, 0, 3]",0.4687559787518904,1867.0,1888.0,5.8773789703,,,-3.0,True
820,820,401635622,2024,14,regular,2024-11-30T17:00:00.000Z,False,True,False,True,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,17.0,"[0, 10, 7, 0]",0.6958491086454279,1338,1346.0,150,Duke,fbs,ACC,23.0,"[0, 3, 7, 13]",0.3041508913545721,1599.0,1591.0,8.1532737621,,,-6.0,True
821,821,401629038,2024,14,regular,2024-11-30T17:00:00.000Z,False,True,False,True,,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,42.0,"[14, 14, 0, 14]",0.7042563147039983,1023,1040.0,41,UConn,fbs,FBS Independents,47.0,"[14, 13, 6, 14]",0.2957436852960017,1414.0,1397.0,6.5079667639,,,-5.0,True
823,823,401645381,2024,14,regular,2024-11-30T17:00:00.000Z,False,True,False,True,,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,17.0,"[3, 14, 0, 0]",0.0076780296125144,1026,1038.0,249,North Texas,fbs,American Athletic,24.0,"[17, 7, 0, 0]",0.9923219703874856,1373.0,1361.0,6.3887081142,,,-7.0,True
824,824,401628444,2024,14,regular,2024-11-30T17:00:00.000Z,False,True,False,False,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,14.0,"[0, 7, 7, 0]",0.1823213457225503,1815,1811.0,2579,South Carolina,fbs,SEC,17.0,"[0, 7, 0, 10]",0.8176786542774497,1828.0,1832.0,7.3032535022,,,-3.0,True
826,826,401644780,2024,14,regular,2024-11-30T18:30:00.000Z,False,True,False,True,,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,26.0,"[0, 16, 7, 3]",0.9105388555960336,1246,1254.0,2199,Eastern Michigan,fbs,Mid-American,18.0,"[0, 0, 15, 3]",0.0894611444039664,1183.0,1175.0,6.2258019605,,,8.0,True
830,830,401645382,2024,14,regular,2024-11-30T19:00:00.000Z,False,True,False,True,,3895,Rice Stadium,242,Rice,fbs,American Athletic,35.0,"[17, 10, 8, 0]",0.6985070029587165,1215,1239.0,58,South Florida,fbs,American Athletic,28.0,"[7, 0, 7, 14]",0.3014929970412835,1457.0,1433.0,5.1192951089,,,7.0,True
832,832,401643847,2024,14,regular,2024-11-30T20:00:00.000Z,False,True,False,True,,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,32.0,"[7, 7, 15, 3]",0.0042223697040362,1241,1243.0,295,Old Dominion,fbs,Sun Belt,40.0,"[14, 7, 19, 0]",0.9957776302959638,1473.0,1471.0,4.1250573731,,,-8.0,True
835,835,401644779,2024,14,regular,2024-11-30T20:30:00.000Z,False,True,False,True,,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,24.0,"[19, 2, 3, 0]",0.8113495378916382,1450,1441.0,2117,Central Michigan,fbs,Mid-American,16.0,"[0, 16, 0, 0]",0.1886504621083617,1094.0,1103.0,5.7512354549,,,8.0,True
837,837,401635623,2024,14,regular,2024-11-30T20:30:00.000Z,False,True,False,True,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,42.0,"[0, 14, 21, 7]",0.4254516904007027,1434,1452.0,2390,Miami,fbs,ACC,38.0,"[14, 7, 7, 10]",0.5745483095992973,1877.0,1859.0,7.7483994146,,,4.0,True
840,840,401628570,2024,14,regular,2024-11-30T20:30:00.000Z,False,True,False,False,,1056,Rose Bowl,26,UCLA,fbs,Big Ten,20.0,"[3, 3, 7, 7]",0.8719021228065362,1476,1488.0,278,Fresno State,fbs,Mountain West,13.0,"[0, 10, 0, 3]",0.1280978771934637,1511.0,1499.0,8.346909493,,,7.0,True
841,841,401635624,2024,14,regular,2024-11-30T20:30:00.000Z,False,True,False,True,,3787,Kenan Stadium,153,North Carolina,fbs,ACC,30.0,"[0, 6, 14, 10]",0.0638723915589378,1543,1531.0,152,NC State,fbs,ACC,35.0,"[7, 0, 6, 22]",0.936127608441062,1501.0,1513.0,7.7781583966,,,-5.0,True
842,842,401645377,2024,14,regular,2024-11-30T20:30:00.000Z,False,True,False,True,,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,29.0,"[7, 6, 6, 10]",0.2155331682646989,1129,1131.0,5,UAB,fbs,American Athletic,27.0,"[0, 14, 0, 13]",0.7844668317353011,1231.0,1229.0,8.5144862831,,,2.0,True
843,843,401628443,2024,14,regular,2024-11-30T20:30:00.000Z,False,True,False,True,,3838,Memorial Stadium,142,Missouri,fbs,SEC,28.0,"[7, 0, 3, 18]",0.7171060630184782,1698,1701.0,8,Arkansas,fbs,SEC,21.0,"[0, 7, 7, 7]",0.2828939369815217,1574.0,1571.0,8.103636049,,,7.0,True
846,846,401641031,2024,14,regular,2024-11-30T21:00:00.000Z,False,True,False,True,,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,35.0,"[17, 7, 0, 11]",0.2301922011985636,1137,1120.0,2638,UTEP,fbs,Conference USA,42.0,"[7, 7, 14, 14]",0.7698077988014365,1094.0,1111.0,6.1515474424,,,-7.0,True
848,848,401641006,2024,14,regular,2024-11-30T21:00:00.000Z,False,True,False,True,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,19.0,"[7, 3, 3, 6]",0.1918309026858636,1451,1454.0,55,Jacksonville State,fbs,Conference USA,17.0,"[3, 7, 0, 7]",0.8081690973141363,1641.0,1638.0,9.0447421074,,,2.0,True
850,850,401636943,2024,14,regular,2024-11-30T23:00:00.000Z,False,True,False,True,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,13.0,"[0, 7, 0, 6]",0.3942468214453031,1465,1463.0,2628,TCU,fbs,Big 12,20.0,"[7, 13, 0, 0]",0.6057531785546969,1614.0,1616.0,3.9373857194,,,-7.0,True
851,851,401643773,2024,14,regular,2024-11-30T23:30:00.000Z,False,True,False,False,,3820,Gesa Field,265,Washington State,fbs,Pac-12,14.0,"[7, 7, 0, 0]",0.9130285102065202,1596,1578.0,2751,Wyoming,fbs,Mountain West,15.0,"[3, 3, 3, 6]",0.0869714897934798,1283.0,1301.0,6.7087693058,,,-1.0,True
857,857,401636944,2024,14,regular,2024-12-01T00:30:00.000Z,False,True,False,True,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,29.0,"[7, 17, 0, 5]",0.0463660591935496,1737,1751.0,2306,Kansas State,fbs,Big 12,21.0,"[7, 7, 7, 0]",0.9536339408064504,1772.0,1758.0,8.79215449,,,8.0,True
858,858,401643846,2024,14,regular,2024-12-01T01:00:00.000Z,False,True,False,True,,3651,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,33.0,"[14, 3, 0, 7, 3, 6]",0.9707049378406948,1707,1692.0,276,Marshall,fbs,Sun Belt,35.0,"[0, 0, 17, 7, 3, 8]",0.0292950621593052,1502.0,1517.0,5.7902123187,,,-2.0,True
